"id","authorName", "title", "startDate", "endDate"
"ffM2anwBb--xViClx4S6","Canaud, Jérôme","La poterie de Lapita dans l'archipel du Bismarck.",,
"Wvyuc3wBb--xViClIUnR","Fourmanoir, Jérôme","Les Sculptures contemporaines du château-musée de Boulogne-sur-mer (XIXème -XXeme siècle). De la création du musée à la constitution d'une collection d'un musée de province",,
"GPVCbHwBb--xViClDXnI","Plaisance, Morgane","Les expositions temporaires au musée des Beaux-Arts de Nantes et au musée contemporain de Barcelone (de 1995 à nos jours).",,
"_vn1cHwBb--xViClmtOh","Cosset, Delphine","Le discours critique ou la critique du discours multiculturaliste dans le contexte de l'exposition « Magiciens de la Terre ».",,
"Wfe6bnwBb--xViClG7Be","Antoni, Elisabeth","Les nouveaux alliages et imitations en orfèvrerie au XVIIIe siècle",,
"UfS8anwBb--xViCl_gV_","Dégremont, Cécile","La représentation du pouvoir dans les villes d'Asie mineure (IVe-VIe siècles).",,
"Y_ibb3wBb--xViClMogj","Salles, Christine","Paulilles : la création d'un territoire industriel (1870-1914).",,
"tfjIb3wBb--xViClNrO9","Voillot, Elodie","Les portraits sculptés en médaillon en France, 1770-1830",,
"FfjLb3wBb--xViClubdE","Gomez, Paola Ginna","L'étude des miniatures en céramique de Teotihuacan.",,
"TfnocHwBb--xViClU8fb","Poirat, Sylvia","Donjon de Lhuis (Ain), monographie.",,
"WPcNbnwBb--xViCl0QuB","Lidy, Fiona","L'Autre, l'étranger, le traître dans la caricature française, de la Révolution au Premier Empire",,
"JPtXc3wBb--xViCldPYl","Ducournau, Delphine","La céramique verte et manganèse de Madinat al-Zahra.",,
"XvyUc3wBb--xViClHDD-","Millet, Marie","Enquêtes archéologiques sur les installations antérieures au nouvel empire à l'est de l'enceinte de Thoutmosis III au temple de Karnak.",,
"k_wMdHwBb--xViClSaPB","Dacquet, F.","Deux anciens couvents rennais : le couvent des grandes carmes et le couvent des filles de la Charité de Saint-Vincent-de-Paul.",,
"dPn3cHwBb--xViClIdVL","Athanassopoulos, Evangelos","Postmodernisme et mémoire. L'exemple de S. Levine.",,
"cfJIaXwBb--xViCl8qCa","Coulon, Elisabeth","Le peintre franc-comtois Jules Machard.",,
"GvPqaXwBb--xViCljjsX","Hersent, Nathalie","Claude Rutault et le temps.",,
"g_V0bHwBb--xViClt6nJ","Ternet, Sylvie","La construction romane en angoumois.",,
"U_yRc3wBb--xViCl-i4Q","Anziani, Éric","Histoire des formes scénaristiques depuis la nouvelle vague : permanence et innovations.",,
"KvcZbnwBb--xViClLxbw","Lecoeur, Adeline","Le Salon de 1853",,
"_fc2bnwBb--xViClLjGN","Jeunot, Lucile","Les monnaies du second Âge du Fer à Verdun-sur-le-Doubs (Saône-et-Loire) et leur contexte régional.",,
"OfUubHwBb--xViClXmY8","Berger, Stéphanie","Le décor architectural des édifices romains du massif calcaire de Syrie du nord, du Ier siècle av.",,
"mvUrbHwBb--xViClsmOU","Moutaque, Stéphanie","Urbanisme à Sefrou.",,
"cfc3bnwBb--xViCloTOu","Soulas, Valérie","La représentation des animaux domestiques et familiers dans les mosaïques de l'Afrique romaine : aspects iconographiques et sémantiques.",,
"FPVBbHwBb--xViClD3ja","Namgyal Lama, Kunsang","Technique, usage et typologie des tsha-tsha dans le monde tibétain.",,
"7_UnbHwBb--xViClzl9k","Delagnes, Marine","L'évolution du pont à Moulins jusqu'à Louis de Régemortes.",,
"UfdRbnwBb--xViClkkz7","Prigent, O.","Gilles Mahé documentaliste de l'imaginaire.",,
"-fisb3wBb--xViClXZge","Richalet, Loïc","L'architecture de l'Annonciation. L'Annonciation dans l'architecture.",,
"Om1WJpAB92aMUJ1uc2kC","Temps, Anne","Art environnemental et réhabilitation écologique, proposition d'une révision de la dichotomie entre les notions de nature et de culture dans l'art public manhallanien : Alain Sonfist, Agnès Denes, Mary Miss",,
"Xf2rdHwBb--xViClhzxq","D'Orazio, Stéphane","La maison de l'Italien à Villefranche-sur-Saône (Rhône), contexte historique et architectural de la fin du XVe siècle au milieu du XVIe siècle.",,
"cv3FdHwBb--xViCls1VD","Striebel, Marie","Le ms Fr. 874 de la BNF : un exemplaire des Héroïdes d'Ovide dans la traduction d'Octovien de Saint-Gelais enluminé par Jean Pichore",,
"tPj6b3wBb--xViClRON8","Levadoux, Christophe","Martin-Guillaume Biennais (1764-1843), orfèvre et tabletier de Napoléon Ier.",,
"yfq2cXwBb--xViClV4xm","Tixier, Frédéric","Un exemplaire de l'In Unum ex quatuor : le manuscrit 30 de Saint-Omer.",,
"gfj3b3wBb--xViCl-uF-","Mourrin, Marina","Les chapelles décorées par Jean Cocteau",,
"-fq5cXwBb--xViClso_d","Benoit, Marylène","Le modèle du sculpteur en France (1840-1900).",,
"Dvj9b3wBb--xViCls-d7","Gauthier De Mendez Pidal, Marina","Expressionnisme et réalisme en Espagne : l'oeuvre de José Duarte (né en 1928).",,
"3_jDb3wBb--xViClLa6M","Destaing, Emilie","Habiter le patrimoine : influence du processus de patrimonialisation sur l'habiter.",,
"S_gCcHwBb--xViClIOtn","Magnin, Morgane","Le Monstre fantastique dans les gravures révolutionnaires",,
"W_3YdHwBb--xViClPWfO","Levasseur-Brandin, Gémoëlle","Inventaire des manuscrits enluminés méridionaux datant des XIIIe- XVe siècles, conservés dans les fonds parisiens.",,
"CfgCcHwBb--xViCl9-xF","Debaere, Sophie","Marie-Adélaïde de Savoie (1685-1712), duchesse de Bourgogne, à Versailles. Vie, goûts, représentations.",,
"avjnb3wBb--xViClMdE0","Tariverdieva, Adelia","Les portraits de Louis XIV : historique et problèmes de restauration à partir des dossiers conservés au C2RMF.",,
"L_VybHwBb--xViClWqc_","Hirel, Soizic","L'emploi de l'ivoire dans le mobilier égyptien jusqu'à la fin du nouvel empire.",,
"uPjDb3wBb--xViClBq57","Lamouche, Emmanuel","Bastiano Torrigiani, fondeur et sculpteur à Rome",,
"uPhZb3wBb--xViCl9UlQ","Dousset, Tiphaine","J. M. Alberola et les peintres français.",,
"Af34dHwBb--xViClNoYz","De Souza Taveira, Iris Maer","Le château dans la société : réalités et représentations. France et Angleterre. Xe-XIIIe siècle.",,
"wPgCcHwBb--xViClqesj","Sobkovitch, Svetlana","Les préfigurations mariales dans l'art byzantin",,
"e_jWb3wBb--xViCle8Fy","Lepetit, Margot","Une Histoire du diaporama couleur",,
"Jf2UdHwBb--xViClVSZX","Bücherl, Anja","Esther Shalev-Gerz.",,
"aPUcbHwBb--xViCl5VUo","Vergnaud, Luc","Étude de la céramique artenacienne du site de Cavignac « Le château de la Mothe » (Gironde).",,
"D_jwb3wBb--xViClHtqV","Landgraf, Eric","Xavier Nessel (1834-1918), collectionneur et archéologue d'antiquités romaines du Rhin Supérieur : étude historiographique.",,
"N_3NdHwBb--xViCltl09","Maggiacomo Michaud, Stéphane","Bernard Faucon : mettre en scène la photographie : la série des mannequins.",,
"7_0fdXwBb--xViClqKve","Roux, Sébastien","Le manoir de Chassay dans l'architecture du comté nantais.",,
"8PP5aXwBb--xViCl90nK","Sentenac, Emilie","Les décors peints du XXe siècle dans les églises du Midi toulousain.",,
"PfOfanwBb--xViCld-kr","Charniguet, Alexis","Habitat aristocratique dans le Comté de Bigorre au Moyen Âge.",,
"cP3WdHwBb--xViClQWXx","Allala, Maher","Les séductions de l'image dans les arts contemporains.",,
"9fcPbnwBb--xViClkgzE","Siméon, Pierre","Travail préliminaire à l'étude de la céramique islamique d'Asie centrale du haut Moyen Age (des débuts de l'Islam à la fin de la période Samanide).",,
"rP2zdHwBb--xViClKEO5","Bord, Marcelline","Autour du Chevalet du peintre d'A. « Fortbras ». Une oeuvre curieuse. Un cas exemplaire dans l'histoire du trompe-l'il.",,
"ZPcPbnwBb--xViCl9A1u","Baudon, Anne","Les chapelets saumurois, 1880-1970, d'après l'inventaire de la collection de Bernard Lissague.",,
"j_kjcHwBb--xViCl2gsK","Schöne, Janine","Images des images cachées. Les radiographies des peintures repeintes de Francis Picabia et Pablo Picasso.",,
"avkjcHwBb--xViClsgv5","De Courcel, Diane","L'emploi du rouge comme élément de polychromie des portails gothiques en France.",,
"YPOXanwBb--xViClTeEg","Maingaud, Audrey","L'étude de l'industrie osseuse dans le département de la Marne au IIIe millénaire.",,
"w_i0b3wBb--xViClc6Ch","Magnanon, Charlotte","Le Bestiaire fantastique sous le second Empire.",,
"XvcObnwBb--xViCl9gyA","Gourseau, Nathalie","Le travail de l'or au Moyen Âge.",,
"qvpgcXwBb--xViClpzql","Heimlich, Geoffrey","L'art rupestre d'Afrique centrale.",,
"jvzGc3wBb--xViCleGDs","Fuentes, Oscar","La question du réalisme dans l'art paléolithique et le problème de l'identité culturelle à travers l'étude des têtes humaines isolées des sites magdaléniens du Roc-aux-Sorciers (Angles-sur-l'Anglin, Vienne) et de la Marche (Lussac-les-Châteaux, Vienne).",,
"5PkmcHwBb--xViClSw0Z","Jones, Hillarey","La présentation des religions dans les collections indiennes et sud-asiatiques dans les musées anglais et français.",,
"NPKYaXwBb--xViClh-zj","Auclair, Lise","Paul Iribe, illustrateur ou le regard satirique d'un homme de presse sur le théâtre de l'élégance.",,
"wfV4bHwBb--xViClJqzI","Schutz, Gregory","L'artisanat antique dans l'espace urbain : l'exemple de Reims Durocortorum, Marne.",,
"m_lLcHwBb--xViClwTHc","Bohet, Aline","Les tertres funéraires du Berry au premier âge du Fer. Analyse spatiale.",,
"8fV6bHwBb--xViClXa49","Chaleat, Franck","L'étude archéologique de la maison Jayet à Paray-le-Monial, Saône-et-Loire.",,
"vfxpc3wBb--xViClxAcY","Gully, Julia","Une dimension de l'ailleurs chez Vermeer.",,
"uvTganwBb--xViClFya8","Metge, Magali","Les Tapisseries à grotesques en Europe au XVIe siècle : fonction et réception. [20]",,
"i_TdanwBb--xViCluiQ1","Weigert, Laura","Tapisseries du nord de la France au Moyen Âge et à la Renaissance.",,
"4vUybHwBb--xViClLmnk","Fernandez, Clémentine","La statuaire et sculpture funéraire dans les cimetières de Lyon.",,
"PfU6bHwBb--xViCl9XI0","Pravdová, Anna","Les artistes tchèques en France : de la fondation de la Tchécoslovaquie à la fin de la seconde guerre mondiale: quelques aspects.",,
"l_iNb3wBb--xViCl13vW","Duvaut-Saunier, Alexy","Étude du mobilier céramique issu du puits latrines de la cave des Moineaux à Pontoise (XIIIe-XVIe siècles).",,
"UvU4bHwBb--xViCl5XDO","Sarant, Mylène","Histoires d'amour pastorales. L'iconographie de la pastorale narrative dans les arts du XVIIe siècle.",,
"qvpxcXwBb--xViClSUrb","Lachiche, Caroline","Archéologie : étude de la faune du sanctuaire de Mazeroie (Meuse, Lorraine).",,
"Sf57dXwBb--xViClmgNa","Vigli, Marie","La participation des peintres grecs aux expositions universelles du XIXe siècle.",,
"MPkVcXwBb--xViClHfLW","Terrier, Bérénice","Corpus de peintures murales gothiques de Touraine.",,
"ePU_bHwBb--xViClYnYg","Mozejko, Ewa","La cité des Arts et des Sciences de Valence en Espagne.",,
"UPwTdHwBb--xViClTqrN","Malanchini, Claudine","Les sonorités visuelles et écologiques de la création plastique dans les constructions environnementales.",,
"YPkocHwBb--xViCl9hDC","Bordeaux, Olivier","Restitution des trésors monétaires d'Afghanistan et du Pakistan de 1990 à 2010.",,
"a_U2bHwBb--xViCl6W7y","Pétrinelle-Bèguerie, Catherine","Peinture contemporaine et figuration. L'exemple des expositions bordelaises : la peinture figurative des années 80 au CAPC-musée de Bordeaux.",,
"y_JMaXwBb--xViCliKOt","Camarero, Guillaume","L'architecture des maisons casalées en Vallée d'Ossau. L'état. Réhabilitation et intérêt patrimonial. [17]",,
"TPyQc3wBb--xViCl6C2a","Augeyre, Marie","Édifice de Saintonge. Une étude des restaurations et des dégradations par l'action des agents d'érosion naturels.",,
"zfdHbnwBb--xViClu0It","Merceron, Jérôme","Martin-Eloy Lignereux, marchand-mercier à Paris à la fin du XVIIIe siècle.",,
"ifirb3wBb--xViCl55jq","Kisiel, Marine","Émile Friant graveur, à travers le fonds d'estampes du Musée des Beaux-Arts de Nancy",,
"rvjBb3wBb--xViCl4a17","Cardot, Fanny","Procédures de hasard et aléatoire au sein du processus créatif de John Armleder",,
"w_dGbnwBb--xViCllkEu","Arbasette, Fleur","Le boulevard au XIXe siècle. Mutations, circulations, expositions.",,
"F_iwb3wBb--xViClop34","Pogut, Pierrick","La Lex coloniae GENETIVAE Luliae Traduction et essai de commentaire",,
"XfcCbnwBb--xViClcwAP","Boes, Eric","Pratiques mortuaires et traitements du corps du Néolithique ancien au début de l'antiquité, à travers l'exemple de l'Alsace.",,
"BvUsbHwBb--xViClFGQ_","Nishimagi, Colette","Les modalités de l'enseignement musical au Moyen Âge. Le traité De Modis, Cambrai, médiathèque municipale, Ms. 172 (XIIe siècle).",,
"o_UtbHwBb--xViClwWX5","Tricoit, Mathieu","Le chevet de la collégiale de Saint-Quentin (Aisne) : état de la question et perspectives.",,
"lvUrbHwBb--xViCln2MM","Penaud, Blanche","Charles Le Brun (1619-1690) à l'hôtel Lambert : le décor de la galerie d'Hercule.",,
"EPUmbHwBb--xViCl91-G","Barreau, Joëlle","Être architecte au XVIIe siècle: Libéral Bruand, architecte et ingénieur du roi.",,
"5fUlbHwBb--xViClvl3_","Cho, Ah Young","La formation du personnel du service éducatif des musées français.",,
"ofUmbHwBb--xViClgl5U","Pigallet, Mathilde","Le duc de Choiseul : le pouvoir et les arts.",,
"VPUmbHwBb--xViClNF4y","Pannier, Olivier","Jean-Camille Formigé, architecte.",,
"SfcebnwBb--xViClhxtH","Agius, Charlotte","Laurel Nakadate",,
"APi3b3wBb--xViClz6Qa","Guillaumin, Antoine","Lucien Lerat et le Pont des Arches, 1958-1998. Historiographie récente des fouilles archéologiques des Villards-d'Héria (Jura)",,
"PfcibnwBb--xViClph8Q","Fortin, Catherine","Alfred Mame et fils : lecture de la politique philanthropique suivie par A. Mame au travers de ses choix architecturaux.",,
"Uv2pdHwBb--xViCleDoF","Simard-Meighen, Ève","Les manuscrits enluminés des décrétales de Grégoire IX et des commentateurs. Inventaire des manuscrits et problématique de recherche.",,
"e_UhbHwBb--xViClF1l5","Caroux, Hélène","L'architecture des bibliothèques municipales des villes françaises de plus de 100000 habitants de 1945 à nos jours.",,
"h_c0bnwBb--xViClpzDj","Papanikolaos, Catherine","Les amphoriques chypriotes de l'époque classique et leur diffusion en Grèce.",,
"TPcxbnwBb--xViClOC3m","Peeters, Katja","La présence du signe. étude comparative de quelques artistes français et sud-africains.",,
"4vcxbnwBb--xViCl1S0q","Nicaise, Marie-Pierre","Arès dans les céramiques attiques et italiotes.",,
"_f2ndHwBb--xViClBjf2","Belanger, Bettina","Marcel Rieder, 1862-1942.",,
"Bvjbb3wBb--xViClSsYJ","Stemmer, Suzanne","L'Art médiéval dans les musées français et allemandes au début du XXe siècle. Mise en relation du Kaiser Friedrich-Museum de Berlin et du musée des Thermes et de l'hôtel de Cluny à Paris, 1903-1933.",,
"gv0ZdXwBb--xViClBaV8","Roland, Julie","Les identités du mouvement moderne en Espagne dans le Gatepac (1930-1937).",,
"GfqecXwBb--xViClnHaa","Balza, Maria-Elena","Aspects de la société d'Emar pendant la phase finale de l'Empire Hittite. Les documents d'achat et vente, les sceaux, les procédures d'identification.",,
"1vVvbHwBb--xViCl6aQu","Rompillon, Alexandra","Sanctuaires grecs et romains de la chôra égyptienne. Étude historique et monumentale.",,
"t_j7b3wBb--xViClQuRq","Marquaille, Léonie","Les peintres flamands du XVIIe siècle dans la collection du cardinal Fesch.",,
"sfmXcHwBb--xViClOHko","Duffait, Erwan","La répartition des centres administratifs le long du Cápac Ñan au sein du Tahuantisuyu.",,
"QPV1bHwBb--xViCle6oe","Lemas, Nicolas","La marche oblique. Essai sur les experts-jurés parisiens au XVIIIe (1690-1791).",,
"Svi9b3wBb--xViClYakG","Larchey, Cécile","Les amphores archaïques de l'épave de la pointe Lequin 1A. Les amphores occidentales.",,
"D_2WdHwBb--xViClZCi8","Hamzavi, Chadi","Les traditions mésopotamiennes dans la glyptique perse.",,
"ZPjmb3wBb--xViClH9C9","Michel, Anne-Sophie","Une Communauté d'artistes et d'artisans français à l'étranger : les cas des sculpteurs français au château royal de Stockholm (fin XVIIe-XVIIIe siècle)",,
"5_jub3wBb--xViCl-diW","Trani, Elsa","Antoine Ranc, un peintre montpelliérain (1634-1716)",,
"avjgb3wBb--xViCl78t8","Garino, Eva","Bruno Peinado",,
"LP3GdHwBb--xViCldlaY","Politi, Carine","Les staurothèques byzantines à inscriptions.",,
"3PzAc3wBb--xViClhVpV","Prost, Stanislas","Le Redéploiement des collections du département des Antiquités Orientales dans Le cadre du projet ""Grand Louvre"", Etude muséographique et technique de l'aménagement de la cour Khorsabad.",,
"cfP3aXwBb--xViClX0ep","Grando-Bezzera, Angela Maria","Cicero Dias : figuration imaginative et abstraction construite (1928-1958).",,
"Y_V6bHwBb--xViCl0q9w","Josse, Vincent","Le couvent des cordeliers à Nantes, XIIIe-XVIe siècle : un essai de reconstitution.",,
"dP3-dHwBb--xViCl7Ywg","Manasseh, Norah","Erik Dietman. Les dessins de grand format.",,
"zP3YdHwBb--xViCls2cB","Li, Bing","Le montage: l'articulation des pensées, des images et des cons dans l'oeuvre de Raymond Depardon.",,
"V_gQcHwBb--xViCl2vlK","André, Véronique","La représentation iconographique de l'enseignement dans l'atelier privé de peinture à Paris au XIXe siècle",,
"QPx3c3wBb--xViCl4RW5","Ruch-Pradier, Séverine","Le renouvellement de la peinture de paysage bleu-vert à l'épqoue Ming (1368-1644) à travers une feuille d'album de Qiu Ying 1494-1552 intitulée ""Paysage dans un pavillon",,
"wPyFc3wBb--xViCl2CJK","Soyezpetithomme, Caroline","Musique, son et bruit dans l'oeuvre de Laurie Anderson de 1970 à 1983. Pour un décloisonnement des pratiques artistiques et une reconnaissance de la culture pop.",,
"GvyOc3wBb--xViClniub","Faugier, Mathieu","« Présumés innocents », une vision controversée de l'enfance. Analyse dune exposition du CAPC-musée de Bordeaux (8 juin-1er octobre 2000).",,
"Fvybc3wBb--xViClDjeD","Zgheib, Golsen","Le monastère Saint-Elisé à Quadischa : son histoire, son architecture et la relation avec les habitants voisins du monastère.",,
